Parameterization,N,Run,Variable,Median R_hat,Maximum R_hat,Diagnostics OK,Mean,q05,q50,q95
Centered,4,12,theta[1],1.00279,1.00977,True,0.299760888140796,-0.5028941525,0.169843525,1.4955725699999998
Centered,4,13,log_sigma_sq,1.01457,1.04311,False,-1.639238792273725,-4.6358478,-1.4156607,0.8450907679999998
Centered,4,13,theta[1],1.01457,1.04311,False,0.28348957666788727,-0.458749572,0.13984843,1.4474467199999994
Centered,4,14,log_sigma_sq,1.0120200000000001,1.0413,False,-1.5707319713609476,-4.5634481,-1.39000065,0.8651959139999994
Centered,4,14,theta[1],1.0120200000000001,1.0413,False,0.2666250198948625,-0.5241302305,0.130295725,1.4975351049999979
Centered,4,15,log_sigma_sq,1.007475,1.01748,True,-1.4155735430791356,-4.326370649999999,-1.25646055,0.9382652119999997
Centered,4,15,theta[1],1.007475,1.01748,True,0.3054880410129895,-0.50026883,0.169857425,1.4509833249999993
Centered,4,16,log_sigma_sq,1.00884,1.03831,False,-1.7004447258179933,-4.9948891,-1.50404615,0.9339417879999995
Centered,4,16,theta[1],1.00884,1.03831,False,0.2876521228737857,-0.453050278,0.13534575,1.4875567799999998
Centered,4,17,log_sigma_sq,1.013895,1.0563,False,-1.5615979035197773,-4.5155261,-1.40817625,0.9085016764999998
Centered,4,17,theta[1],1.013895,1.0563,False,0.284876243795777,-0.481402982,0.14667332,1.4418273899999992
Centered,4,18,log_sigma_sq,1.007285,1.0256,True,-1.6311475804727749,-4.40957277,-1.5077703,0.8418212814999998
Centered,4,18,theta[1],1.007285,1.0256,True,0.2595890921357875,-0.488171538,0.12872449,1.4075574649999996
Centered,4,19,log_sigma_sq,1.01563,1.05227,False,-1.69441532058867,-4.9502976,-1.4880512000000001,0.7691676149999992
Centered,4,19,theta[1],1.01563,1.05227,False,0.2709386552831472,-0.4493978,0.135653845,1.3767334699999991
Centered,4,20,log_sigma_sq,1.001695,1.03622,False,-1.5294546866183576,-4.56453026,-1.3763695,0.9247282644999997
Centered,4,20,theta[1],1.001695,1.03622,False,0.28540848942582747,-0.4888523819999999,0.15687308,1.3837341199999997
Centered,4,21,log_sigma_sq,1.00624,1.02098,True,-1.3904209968488974,-4.1448291,-1.2676215000000002,0.9356202819999994
Centered,4,21,theta[1],1.00624,1.02098,True,0.3005992851082283,-0.476869977,0.179276825,1.50883202
Centered,4,22,log_sigma_sq,1.0079,1.02423,True,-1.5060874963217452,-4.36454858,-1.3611776999999998,0.882733409999999
Centered,4,22,theta[1],1.0079,1.02423,True,0.28566332737723027,-0.48959261549999994,0.151660085,1.442665209999999
Centered,4,23,log_sigma_sq,1.00433,1.01254,True,-1.3911679838474125,-3.9888354,-1.2613336,0.8268981314999999
Centered,4,23,theta[1],1.00433,1.01254,True,0.27890343896698677,-0.5123567515,0.17660071,1.3984071149999993
Centered,4,24,log_sigma_sq,1.013245,1.04148,False,-1.8672304697140951,-4.944235315,-1.6943049499999998,0.8451118685
Centered,4,24,theta[1],1.013245,1.04148,False,0.24907688523323748,-0.42755187949999995,0.10562622999999999,1.3298168949999996
Centered,4,25,log_sigma_sq,1.0138449999999999,1.07055,False,-1.60298330337015,-4.746235015,-1.38038955,0.8499669124999967
Centered,4,25,theta[1],1.0138449999999999,1.07055,False,0.29147956066860753,-0.4639658695,0.15166523999999998,1.5016828199999996
Centered,4,26,log_sigma_sq,1.01071,1.03075,False,-1.7036392659040454,-4.5566372,-1.5529395,0.8022029489999994
Centered,4,26,theta[1],1.01071,1.03075,False,0.2585081157236303,-0.4432047985,0.13487428,1.3621523199999996
Centered,4,27,log_sigma_sq,1.01464,1.04502,False,-1.711254285716915,-4.9255207,-1.542618,0.9859762869999997
Centered,4,27,theta[1],1.01464,1.04502,False,0.2756499030223915,-0.48627923199999995,0.128148395,1.4746753899999998
Centered,4,28,log_sigma_sq,1.003605,1.02254,True,-1.4194654511869775,-4.153813185000001,-1.27453305,0.8720720549999995
Centered,4,28,theta[1],1.003605,1.02254,True,0.28497024125787257,-0.5029457215,0.16513476,1.4205276449999993
Centered,4,29,log_sigma_sq,1.00712,1.01904,True,-1.65504042616785,-4.2929939,-1.57478745,0.7782865319999996
Centered,4,29,theta[1],1.00712,1.01904,True,0.2707034319273141,-0.43911892199999997,0.14643533,1.38706581
Centered,4,30,log_sigma_sq,1.0119250000000002,1.03255,False,-1.5609880624778,-4.32042798,-1.42033175,0.8877444019999979
Centered,4,30,theta[1],1.0119250000000002,1.03255,False,0.29604552275644425,-0.42790889049999997,0.152821985,1.4918645549999994
Centered,4,31,log_sigma_sq,1.0129299999999999,1.04362,False,-1.6406753088353998,-4.9278094,-1.50368645,0.8643830754999995
Centered,4,31,theta[1],1.0129299999999999,1.04362,False,0.26185700479028595,-0.4926013135,0.132606815,1.3500540349999999
Centered,4,32,log_sigma_sq,1.0039699999999998,1.01211,True,-1.2784385635112399,-4.1792408,-1.1198123999999998,0.9579695174999998
Centered,4,32,theta[1],1.0039699999999998,1.01211,True,0.31971849575821976,-0.5347738355,0.191340615,1.5284755499999996
Centered,4,33,log_sigma_sq,1.01343,1.06171,False,-1.436582871391955,-4.7294451749999995,-1.24360655,1.054562035
Centered,4,33,theta[1],1.01343,1.06171,False,0.32562242581914996,-0.46118704199999994,0.16883828499999998,1.5444321499999982
Centered,4,34,log_sigma_sq,1.004925,1.02576,True,-1.414354899383925,-4.141499555,-1.2715669,0.9058828934999972
Centered,4,34,theta[1],1.004925,1.02576,True,0.29411612756454997,-0.48554651749999994,0.167448565,1.4471155099999993
Centered,4,35,log_sigma_sq,1.00735,1.03165,False,-1.6925420954599575,-4.9219182,-1.47566625,0.8392647384999999
Centered,4,35,theta[1],1.00735,1.03165,False,0.2696924706843125,-0.42992202449999994,0.13387959,1.3714312149999992
Centered,4,36,log_sigma_sq,1.05119,1.19632,False,-1.9064617940337247,-5.206858,-1.6091841,0.8924810729999995
Centered,4,36,theta[1],1.05119,1.19632,False,0.281923597252135,-0.4254366834999999,0.14427813,1.3966114299999972
Centered,4,37,log_sigma_sq,1.03162,1.17411,False,-1.8498961745071352,-5.2761203,-1.64571785,0.8251759759999999
Centered,4,37,theta[1],1.03162,1.17411,False,0.26929104577294843,-0.44364724099999997,0.12213921,1.3998104449999993
Centered,4,38,log_sigma_sq,1.00442,1.01285,True,-1.3485285856914249,-4.13346148,-1.16212795,1.0057029049999995
Centered,4,38,theta[1],1.00442,1.01285,True,0.2987155937222725,-0.48258155599999997,0.17586318,1.4381482599999997
Centered,4,39,log_sigma_sq,1.005935,1.01588,True,-1.5180854278747102,-4.27970899,-1.3959047,0.8879424494999987
Centered,4,39,theta[1],1.005935,1.01588,True,0.2835170646645875,-0.479652745,0.15622129,1.45439581
Centered,4,40,log_sigma_sq,1.00453,1.01601,True,-1.3639126703834499,-4.0983995,-1.2275488,0.9339644254999997
Centered,4,40,theta[1],1.00453,1.01601,True,0.29722537414371153,-0.5639430365,0.165584595,1.5375832149999997
Centered,4,41,log_sigma_sq,1.00394,1.01746,True,-1.55749266866185,-4.002247355,-1.5206764,0.8034569269999999
Centered,4,41,theta[1],1.00394,1.01746,True,0.2700570657854363,-0.48440287349999994,0.14598982500000002,1.4125732349999987
Centered,4,42,log_sigma_sq,1.00514,1.0207,True,-1.5208254109423,-4.52525823,-1.31081935,0.7668578384999998
Centered,4,42,theta[1],1.00514,1.0207,True,0.2822668605440775,-0.5047664215000001,0.15639766,1.41757725
Centered,4,43,log_sigma_sq,1.005315,1.02267,True,-1.3808480078677,-4.302659619999999,-1.20573855,0.9683448049999998
Centered,4,43,theta[1],1.005315,1.02267,True,0.29981849167982527,-0.5356820205,0.17210431999999998,1.4845857949999999
Centered,4,44,log_sigma_sq,1.0227149999999998,1.08206,False,-1.6367353125007749,-4.609940325,-1.40491615,0.8720204799999991
Centered,4,44,theta[1],1.0227149999999998,1.08206,False,0.2791521114213425,-0.462243562,0.128415495,1.4197100349999998
Centered,4,45,log_sigma_sq,1.0047350000000002,1.01637,True,-1.424171748097945,-3.9931031,-1.2886188,0.8302842904999999
Centered,4,45,theta[1],1.0047350000000002,1.01637,True,0.2956161145730425,-0.47383032750000004,0.173146565,1.3712390299999997
Centered,4,46,log_sigma_sq,1.0083099999999998,1.0234,True,-1.5146581187598325,-4.41627046,-1.4005564,0.9673218779999992
Centered,4,46,theta[1],1.0083099999999998,1.0234,True,0.2793330254881125,-0.469828286,0.14675426,1.4579811699999998
Centered,4,47,log_sigma_sq,1.01027,1.0538,False,-1.568902767149625,-4.73114804,-1.39455085,0.9229071609999998
Centered,4,47,theta[1],1.01027,1.0538,False,0.27673431473659693,-0.527650581,0.14414746499999997,1.451660655
Centered,4,48,log_sigma_sq,1.00531,1.01868,True,-1.4654421416336603,-4.3851602,-1.2962238,0.9534837679999998
Centered,4,48,theta[1],1.00531,1.01868,True,0.2899442020850745,-0.496181542,0.150102015,1.4493596199999998
Centered,4,49,log_sigma_sq,1.0052949999999998,1.0228,True,-1.534251702886035,-4.48077687,-1.3572998,0.9636043224999999
Centered,4,49,theta[1],1.0052949999999998,1.0228,True,0.29229643444388753,-0.4870999005,0.15341010500000002,1.5118097499999992
Centered,4,50,log_sigma_sq,1.0054699999999999,1.01035,True,-1.3893197628305824,-4.2837203,-1.17147315,0.8588479619999997
Centered,4,50,theta[1],1.0054699999999999,1.01035,True,0.30497069658056625,-0.489842414,0.174874465,1.499449964999999
Centered,4,51,log_sigma_sq,1.010895,1.02381,False,-1.4103784585568158,-4.54577261,-1.2491880499999999,0.9914604194999965
Centered,4,51,theta[1],1.010895,1.02381,False,0.30142445484704,-0.4975543215,0.1564513,1.5283012699999996
Centered,4,52,log_sigma_sq,1.01205,1.04002,False,-1.4667713321781588,-4.366384630000001,-1.3204055000000001,0.8997849359999996
Centered,4,52,theta[1],1.01205,1.04002,False,0.29725058034026974,-0.4839257495,0.161881585,1.4469410049999998
Centered,4,53,log_sigma_sq,1.020245,1.07905,False,-1.7757511213878447,-5.0723221,-1.4658125,0.7350427174999996
Centered,4,53,theta[1],1.020245,1.07905,False,0.24457211305687324,-0.47625563049999997,0.10119183,1.335626479999999
Centered,4,54,log_sigma_sq,1.008795,1.02741,True,-1.6821722605387799,-4.646462,-1.5268166,0.8345063009999985
Centered,4,54,theta[1],1.008795,1.02741,True,0.257337922228225,-0.5058261795,0.12361126,1.4208630849999997
Centered,4,55,log_sigma_sq,1.007625,1.02185,True,-1.7278460975570076,-4.74946869,-1.58124665,0.770767099499997
Centered,4,55,theta[1],1.007625,1.02185,True,0.25770215066680047,-0.48135367949999996,0.12706461,1.405515749999999
Centered,4,56,log_sigma_sq,1.014935,1.06298,False,-1.4313463695282225,-4.7418894,-1.16924535,1.0744232249999988
Centered,4,56,theta[1],1.014935,1.06298,False,0.31616657792455,-0.516459202,0.14814296999999998,1.6025008399999996
Centered,4,57,log_sigma_sq,1.01493,1.05125,False,-1.514211598704675,-4.4472184,-1.3208355,0.9229957159999994
Centered,4,57,theta[1],1.01493,1.05125,False,0.28218558498896257,-0.4792199,0.14949616500000001,1.3986837549999995
Centered,4,58,log_sigma_sq,1.08297,1.22625,False,-2.0262133888235443,-5.2401729,-1.7863794,0.72658401
Centered,4,58,theta[1],1.08297,1.22625,False,0.2388713706525275,-0.503631621,0.0853223995,1.307018385
Centered,4,59,log_sigma_sq,1.0125899999999999,1.06014,False,-1.7057613635414728,-4.9678181,-1.48966485,0.8737088819999999
Centered,4,59,theta[1],1.0125899999999999,1.06014,False,0.2762920127315,-0.439138557,0.14364529,1.3887016399999994
Centered,4,60,log_sigma_sq,1.0396450000000002,1.15383,False,-2.031167190128947,-5.5043139,-1.71218755,0.7491193439999999
Centered,4,60,theta[1],1.0396450000000002,1.15383,False,0.2335611106254675,-0.4925242555,0.12183621,1.39095262
Centered,4,61,log_sigma_sq,1.00865,1.0352,False,-1.374902720765475,-4.3948763,-1.1729829999999999,1.0582578999999999
Centered,4,61,theta[1],1.00865,1.0352,False,0.3050070224632625,-0.49518569549999997,0.17817908,1.5050342299999997
Centered,4,62,log_sigma_sq,1.0066000000000002,1.01893,True,-1.428686642232145,-4.299566065,-1.2791701500000001,0.9600189479999997
Centered,4,62,theta[1],1.0066000000000002,1.01893,True,0.30352506637515503,-0.4820103125,0.17071752,1.4692222949999991
Centered,4,63,log_sigma_sq,1.004285,1.01721,True,-1.383985740206978,-4.2511243,-1.1895717000000001,0.9768518279999999
Centered,4,63,theta[1],1.004285,1.01721,True,0.3139202388142445,-0.4715601545,0.16486365,1.5494372349999987
Centered,4,64,log_sigma_sq,1.00475,1.01876,True,-1.5165342544521563,-4.6099422,-1.31410035,0.9381027439999998
Centered,4,64,theta[1],1.00475,1.01876,True,0.29956993476355875,-0.48114007750000004,0.16123548,1.5200574799999986
Centered,4,65,log_sigma_sq,1.0039950000000002,1.01881,True,-1.2437817886204725,-4.1852546,-1.0363702,1.0367906499999988
Centered,4,65,theta[1],1.0039950000000002,1.01881,True,0.3338145573481475,-0.496791808,0.20749159,1.5315698949999976
Centered,4,66,log_sigma_sq,1.003775,1.00905,True,-1.55359127405708,-4.2777967,-1.44267345,0.9685333284999998
Centered,4,66,theta[1],1.003775,1.00905,True,0.27671275413114926,-0.44421466849999997,0.142304415,1.4128833649999997
Centered,4,67,log_sigma_sq,1.0070000000000001,1.02425,True,-1.325456573953,-3.990001815,-1.2235754,0.9153518449999999
Centered,4,67,theta[1],1.0070000000000001,1.02425,True,0.306828458408574,-0.5059518439999999,0.187436995,1.4776232999999999
Centered,4,68,log_sigma_sq,1.0080149999999999,1.03851,False,-1.717813787455565,-5.59331943,-1.36424605,0.9006786519999997
Centered,4,68,theta[1],1.0080149999999999,1.03851,False,0.28046720718919677,-0.484411755,0.126031585,1.4199612949999998
Centered,4,69,log_sigma_sq,1.004275,1.01072,True,-1.37131060821696,-4.23369469,-1.21587055,0.9094355539999999
Centered,4,69,theta[1],1.004275,1.01072,True,0.28666099274876,-0.534080328,0.158352995,1.4548958249999997
Centered,4,70,log_sigma_sq,1.00735,1.03832,False,-1.4177910837400625,-4.2699511,-1.2866236,0.9585831594999992
Centered,4,70,theta[1],1.00735,1.03832,False,0.29804745456314224,-0.45986198999999994,0.17054355999999998,1.480112969999999
Centered,4,71,log_sigma_sq,1.0094249999999998,1.03097,False,-1.443977687650575,-4.1363897,-1.3134736999999999,0.8401395494999999
Centered,4,71,theta[1],1.0094249999999998,1.03097,False,0.295054750237245,-0.48036943,0.16598057,1.4373355249999988
Centered,4,72,log_sigma_sq,1.062725,1.14723,False,-1.649071140716892,-4.1102139,-1.4542906,0.8182764049999982
Centered,4,72,theta[1],1.062725,1.14723,False,0.2783979054893567,-0.42691865049999994,0.1157181,1.4639695799999997
Centered,4,73,log_sigma_sq,1.0304799999999998,1.11764,False,-1.8038114086453125,-5.404994,-1.50881965,0.9182682694999998
Centered,4,73,theta[1],1.0304799999999998,1.11764,False,0.2863142432268595,-0.4563234234999999,0.11594529,1.484022155
Centered,4,74,log_sigma_sq,1.0991,1.31753,False,-2.036959619695761,-5.4099268,-1.7144978499999999,0.7182748329999998
Centered,4,74,theta[1],1.0991,1.31753,False,0.24367998600708252,-0.436508615,0.077787897,1.3123727049999991
Centered,4,75,log_sigma_sq,1.007585,1.02994,True,-1.517281375008415,-4.40969,-1.3950889,0.8817032694999999
Centered,4,75,theta[1],1.007585,1.02994,True,0.26782563342535753,-0.488699514,0.15965362,1.3733629099999993
Centered,4,76,log_sigma_sq,1.002175,1.01694,True,-1.5734097289864,-4.5914472,-1.4093263,0.9484783654999995
Centered,4,76,theta[1],1.002175,1.01694,True,0.2838189490522275,-0.44350797299999994,0.14118542,1.4896840949999999
Centered,4,77,log_sigma_sq,1.00887,1.03156,False,-1.437908715307475,-4.408599735,-1.2975965,1.0016010549999996
Centered,4,77,theta[1],1.00887,1.03156,False,0.290841523264256,-0.4820024345,0.1592827,1.49952965
Centered,4,78,log_sigma_sq,1.0079150000000001,1.02479,True,-1.6110855957426125,-4.2318697,-1.5888102499999999,0.8702585949999998
Centered,4,78,theta[1],1.0079150000000001,1.02479,True,0.258306362104345,-0.480018862,0.12956564999999998,1.365316204999998
Centered,4,79,log_sigma_sq,1.0027750000000002,1.01047,True,-1.3514381860859375,-4.4448709,-1.1763791000000001,1.0517378799999995
Centered,4,79,theta[1],1.0027750000000002,1.01047,True,0.32479632754162,-0.4824345105,0.19095347000000001,1.5357330049999995
Centered,4,80,log_sigma_sq,1.01161,1.03256,False,-1.2921227626254326,-4.0176177,-1.1836009,1.0428899949999995
Centered,4,80,theta[1],1.01161,1.03256,False,0.31932179466154775,-0.514677759,0.18382961,1.562313305
Centered,4,81,log_sigma_sq,1.00865,1.02029,True,-1.635405400458495,-4.3731591,-1.5162254499999999,0.7709704164999985
Centered,4,81,theta[1],1.00865,1.02029,True,0.2663332338466512,-0.45644779049999995,0.14141832,1.3951410149999997
Centered,4,82,log_sigma_sq,1.00719,1.01417,True,-1.5739727643336925,-4.4264802,-1.4161736,0.8539834554999981
Centered,4,82,theta[1],1.00719,1.01417,True,0.2783458287312075,-0.4817282055,0.15220462,1.429866539999999
Centered,4,83,log_sigma_sq,1.00976,1.02779,True,-1.541300193441345,-4.541923,-1.3662363499999999,0.8621113754999996
Centered,4,83,theta[1],1.00976,1.02779,True,0.283240537712325,-0.4675283735,0.147166245,1.4224085549999996
Centered,4,84,log_sigma_sq,1.0197699999999998,1.10156,False,-1.61461947363901,-5.1634317,-1.3846614,0.9390398824999995
Centered,4,84,theta[1],1.0197699999999998,1.10156,False,0.27471192679622003,-0.4777549345,0.147374615,1.432462195
Centered,4,85,log_sigma_sq,1.007865,1.02893,True,-1.5847222426674,-4.559346424999999,-1.41826815,0.9566029349999999
Centered,4,85,theta[1],1.007865,1.02893,True,0.2986476485426825,-0.48189503899999997,0.155871075,1.4601400649999996
Centered,4,86,log_sigma_sq,1.013725,1.0873,False,-1.9327684755822079,-5.9674328,-1.6118089,0.7976662889999996
Centered,4,86,theta[1],1.013725,1.0873,False,0.25988885157660246,-0.447359111,0.0999180995,1.4518116599999993
Centered,4,87,log_sigma_sq,1.00894,1.03544,False,-1.6586911816469398,-4.821595095,-1.4189896499999999,0.8081813879999996
Centered,4,87,theta[1],1.00894,1.03544,False,0.2701950283208628,-0.477920279,0.13242587500000003,1.4140694699999992
Centered,4,88,log_sigma_sq,1.0086149999999998,1.02494,True,-1.5241876598554627,-4.1721481,-1.3993536500000001,0.9094681074999991
Centered,4,88,theta[1],1.0086149999999998,1.02494,True,0.27464282841850696,-0.5055529515,0.15025449000000002,1.4566907999999996
Centered,4,89,log_sigma_sq,1.00302,1.0116,True,-1.1336327566238624,-3.741495145,-1.0102623,1.011414884999998
Centered,4,89,theta[1],1.00302,1.0116,True,0.34150390946496895,-0.546573401,0.221395815,1.5909400599999997
Centered,4,90,log_sigma_sq,1.011465,1.0515,False,-1.7687779942081001,-4.7914133,-1.6440188500000001,0.8391942819999989
Centered,4,90,theta[1],1.011465,1.0515,False,0.25644579819363855,-0.47556909299999994,0.114634285,1.4192811099999998
Centered,4,91,log_sigma_sq,1.006135,1.02258,True,-1.4268399674004248,-4.15428584,-1.26238905,0.9455303464999995
Centered,4,91,theta[1],1.006135,1.02258,True,0.292624379563893,-0.515499854,0.15857259499999998,1.5095369649999986
Centered,4,92,log_sigma_sq,1.00609,1.01539,True,-1.6937713567554802,-4.7169749,-1.5745872,0.8084285634999999
Centered,4,92,theta[1],1.00609,1.01539,True,0.25803477966280525,-0.46741136049999993,0.128101175,1.3647733149999999
Centered,4,93,log_sigma_sq,1.008535,1.02704,True,-1.3893207594675474,-4.107617,-1.23312355,1.0008852849999998
Centered,4,93,theta[1],1.008535,1.02704,True,0.3119673635604282,-0.48501928299999997,0.18552845,1.4929498149999982
Centered,4,94,log_sigma_sq,1.00516,1.03464,False,-1.4448610993839075,-4.3361579,-1.2920943,0.8990547709999984
Centered,4,94,theta[1],1.00516,1.03464,False,0.29343286542214253,-0.485492425,0.16625368000000001,1.4392081849999971
Centered,4,95,log_sigma_sq,1.01666,1.07126,False,-1.688644026415765,-4.8942849,-1.4087972,0.7982399684999991
Centered,4,95,theta[1],1.01666,1.07126,False,0.27721892992048747,-0.48750983749999993,0.13467425,1.4422963249999998
Centered,4,96,log_sigma_sq,1.008995,1.02887,True,-1.5134444889943497,-4.3950453,-1.3485768,0.8405223475
Centered,4,96,theta[1],1.008995,1.02887,True,0.2790851986282925,-0.47136909250000003,0.16048980000000002,1.360575495
